Time,Channel A,Channel B
(s),(mV),(V)

1.92244935,8.98770000,-0.00173956
1.92252078,7.99584900,0.00042726
1.92259222,7.91955300,-0.00100711
1.92266365,6.14947900,-0.00332652
1.92273508,11.45970000,0.00112919
1.92280651,9.52177400,-0.00128178
1.92287794,6.86666400,-0.00167852
1.92294938,3.17392500,0.00036622
1.92302081,7.09555300,-0.00100711
1.92309224,7.40073800,0.00323496
1.92316367,5.61540600,-0.00167852
1.92323510,7.88903400,-0.00152593
1.92330654,4.44044300,-0.00015259
1.92337797,7.73644200,0.00073244
1.92344940,5.23392400,-0.00085452
1.92352083,6.25629400,0.00088504
1.92359226,6.14947900,-0.00213630
1.92366370,5.11185000,-0.00234993
1.92373513,7.35496000,-0.00039674
1.92380656,6.14947900,0.00012207
1.92387799,9.26236700,-0.00039674
1.92394942,6.66829400,-0.00015259
1.92402086,6.89718300,0.00012207
1.92409229,7.70592300,-0.00061037
1.92416372,3.67748000,0.00057985
1.92423515,4.39466500,0.00119022
1.92430658,4.62355400,0.00057985
1.92437802,4.88296100,0.00021363
1.92444945,5.03555400,-0.00106815
1.92452088,5.15762800,0.00027467
1.92459231,6.02740500,-0.00009156
1.92466374,3.83007300,-0.00061037
1.92473518,3.83007300,-0.00106815
1.92480661,4.73036900,0.00082400
1.92487804,6.94296000,-0.00091556
1.92494947,6.25629400,0.00036622
1.92502090,3.40281400,-0.00045778
1.92509234,3.55540600,-0.00234993
1.92516377,5.31022000,-0.00158696
1.92523520,3.40281400,-0.00204474
1.92530663,2.30414700,-0.00015259
1.92537806,5.53910900,0.00195319
1.92544950,4.80666500,-0.00256356
1.92552093,6.97347900,-0.00317393
1.92559236,6.17999800,-0.00213630
1.92566379,5.49333100,-0.00152593
1.92573522,5.53910900,-0.00137333
1.92580666,5.99688700,-0.00256356
1.92587809,4.54725700,0.00164800
1.92594952,8.04162700,-0.00204474
1.92602095,4.28785000,-0.00070193
1.92609238,3.47911000,0.00134281
1.92616382,4.85244300,0.00036622
1.92623525,6.66829400,0.00027467
1.92630668,4.92873900,0.00225837
1.92637811,7.01925700,-0.00100711
1.92644954,7.32444200,-0.00167852
1.92652098,7.32444200,-0.00137333
1.92659241,4.88296100,-0.00070193
1.92666384,4.92873900,-0.00122074
1.92673527,1.55644400,0.00292978
1.92680670,7.73644200,-0.00280770
1.92687814,4.88296100,-0.00045778
1.92694957,7.55333000,-0.00122074
1.92702100,5.99688700,-0.00219733
1.92709243,1.48014800,0.00195319
1.92716386,6.28681300,-0.00167852
1.92723530,5.76799800,0.00036622
1.92730673,5.79851600,-0.00128178
1.92737816,3.32651700,-0.00085452
1.92744959,5.34073900,0.00006104
1.92752102,6.89718300,-0.00122074
1.92759246,5.87481300,-0.00158696
1.92766389,6.40888600,0.00149541
1.92773532,6.94296000,-0.00070193
1.92780675,7.32444200,-0.00271615
1.92787818,6.14947900,-0.00241096
1.92794962,7.24814600,-0.00183111
1.92802105,8.30103400,-0.00009156
1.92809248,4.08948000,0.00082400
1.92816391,7.91955300,-0.00332652
1.92823534,4.47096200,-0.00100711
1.92830678,7.73644200,-0.00106815
1.92837821,6.89718300,-0.00189215
1.92844964,4.77614600,0.00112919
1.92852107,5.64592400,-0.00061037
1.92859250,5.41703500,-0.00158696
1.92866394,7.20236800,0.00119022
1.92873537,3.90636900,-0.00054933
1.92880680,7.20236800,-0.00234993
1.92887823,3.60118400,-0.00115970
1.92894966,6.63777500,0.00164800
1.92902110,6.36310900,-0.00198370
1.92909253,6.02740500,-0.00152593
1.92916396,4.95925800,0.00057985
1.92923539,8.88088600,-0.00137333
1.92930682,8.45362700,-0.00054933
1.92937826,7.78221900,-0.00030519
1.92944969,7.40073800,-0.00076296
1.92952112,8.91140500,-0.00228889
1.92959255,9.52177400,-0.00100711
1.92966398,4.28785000,-0.00137333
1.92973542,7.24814600,0.00140385
1.92980685,6.17999800,-0.00241096
1.92987828,6.40888600,-0.00256356
1.92994971,8.95718300,-0.00115970
1.93002114,6.36310900,-0.00363170
1.93009258,8.83510900,0.00000000
1.93016401,6.82088700,-0.00085452
1.93023544,6.51570100,0.00000000
1.93030687,8.22473800,-0.00091556
1.93037830,7.47703500,-0.00091556
1.93044974,6.86666400,-0.00311289
1.93052117,8.19421900,0.00073244
1.93059260,7.66014500,-0.00454726
1.93066403,9.33866300,-0.00122074
1.93073546,12.93985000,-0.00015259
1.93080690,11.00192000,0.00073244
1.93087833,8.98770000,-0.00265511
1.93094976,10.28474000,-0.00100711
1.93102119,10.13214000,0.00149541
1.93109262,10.16266000,-0.00204474
1.93116406,6.02740500,-0.00189215
1.93123549,10.05585000,-0.00100711
1.93130692,7.91955300,0.00067141
1.93137835,9.93377500,-0.00054933
1.93144978,10.39155000,-0.00106815
1.93152122,13.12296000,-0.00106815
1.93159265,8.68251500,-0.00015259
1.93166408,11.53600000,-0.00085452
1.93173551,9.70488500,-0.00326548
1.93180694,8.14844100,-0.00076296
1.93187838,8.49940400,-0.00158696
1.93194981,11.30711000,-0.00076296
1.93202124,8.95718300,-0.00128178
1.93209267,9.33866300,-0.00198370
1.93216410,7.09555300,-0.00100711
1.93223554,9.82696000,0.00082400
1.93230697,13.85540000,-0.00228889
1.93237840,9.59807000,-0.00091556
1.93244983,13.65703000,-0.00024415
1.93252126,13.65703000,0.00225837
1.93259270,12.74148000,-0.00521867
1.93266413,8.98770000,0.00149541
1.93273556,10.74251000,0.00051881
1.93280699,12.37526000,-0.00302133
1.93287842,11.00192000,0.00112919
1.93294986,9.62859000,-0.00106815
1.93302129,9.59807000,-0.00076296
1.93309272,9.93377500,0.00042726
1.93316415,12.78725000,0.00088504
1.93323558,6.86666400,-0.00061037
1.93330702,12.29896000,-0.00167852
1.93337845,10.81881000,0.00051881
1.93344988,12.66518000,-0.00137333
1.93352131,13.73333000,-0.00265511
1.93359274,11.68859000,-0.00076296
1.93366418,14.45051000,-0.00039674
1.93373561,8.11792300,0.00006104
1.93380704,9.90325500,0.00067141
1.93387847,11.71911000,0.00036622
1.93394990,12.81777000,-0.00030519
1.93402134,14.34370000,-0.00085452
1.93409277,12.66518000,0.00134281
1.93416420,13.88592000,-0.00100711
1.93423563,15.36607000,-0.00241096
1.93430706,13.58074000,-0.00173956
1.93437850,11.38340000,0.00036622
1.93444993,12.29896000,0.00119022
1.93452136,13.88592000,0.00000000
1.93459279,12.10059000,-0.00030519
1.93466422,14.26740000,-0.00347911
1.93473566,15.18296000,0.00125126
1.93480709,15.59496000,0.00012207
1.93487852,13.47392000,-0.00091556
1.93494995,15.67125000,-0.00167852
1.93502138,13.12296000,-0.00045778
1.93509282,11.18503000,0.00057985
1.93516425,12.29896000,-0.00460830
1.93523568,10.89511000,0.00021363
1.93530711,14.57259000,-0.00219733
1.93537854,11.64281000,-0.00115970
1.93544998,12.74148000,-0.00424207
1.93552141,14.11481000,-0.00250252
1.93559284,14.87777000,-0.00143437
1.93566427,14.14533000,-0.00045778
1.93573570,16.00696000,-0.00183111
1.93580714,11.68859000,-0.00128178
1.93587857,11.53600000,0.00088504
1.93595000,12.10059000,-0.00326548
1.93602143,14.83200000,-0.00143437
1.93609286,12.93985000,-0.00512711
1.93616430,15.85437000,-0.00460830
1.93623573,14.67940000,-0.00158696
1.93630716,14.19111000,-0.00241096
1.93637859,13.65703000,-0.00061037
1.93645002,10.74251000,0.00000000
1.93652146,13.93170000,-0.00152593
1.93659289,12.07007000,0.00006104
1.93666432,14.57259000,0.00103763
1.93673575,14.98459000,-0.00091556
1.93680718,13.39762000,-0.00158696
1.93687862,13.73333000,0.00021363
1.93695005,14.22162000,-0.00085452
1.93702148,17.63970000,0.00006104
1.93709291,15.48814000,-0.00076296
1.93716434,17.94488000,0.00042726
1.93723578,15.21348000,-0.00173956
1.93730721,15.44236000,-0.00009156
1.93737864,17.19718000,-0.00100711
1.93745007,12.55837000,0.00021363
1.93752150,16.38844000,0.00088504
1.93759294,15.44236000,-0.00378430
1.93766437,13.24503000,-0.00115970
1.93773580,13.96222000,-0.00076296
1.93780723,14.11481000,-0.00332652
1.93787866,18.09747000,-0.00070193
1.93795010,14.03851000,-0.00015259
1.93802153,16.69362000,-0.00015259
1.93809296,17.63970000,0.00216681
1.93816439,16.28162000,-0.00070193
1.93823582,14.87777000,-0.00137333
1.93830726,14.75570000,-0.00039674
1.93837869,15.97644000,-0.00265511
1.93845012,14.83200000,-0.00167852
1.93852155,16.99881000,0.00006104
1.93859298,15.56444000,-0.00039674
1.93866442,13.96222000,-0.00219733
1.93873585,15.85437000,-0.00204474
1.93880728,16.89199000,-0.00363170
1.93887871,16.76992000,-0.00219733
1.93895014,16.58681000,0.00067141
1.93902158,16.35792000,-0.00024415
1.93909301,14.64888000,-0.00476089
1.93916444,13.24503000,0.00027467
1.93923587,16.89199000,0.00112919
1.93930730,13.55022000,0.00021363
1.93937874,13.19925000,-0.00280770
1.93945017,15.36607000,0.00140385
1.93952160,15.06088000,0.00119022
1.93959303,15.10666000,0.00012207
1.93966446,15.74755000,-0.00085452
1.93973590,13.73333000,-0.00311289
1.93980733,14.60311000,-0.00198370
1.93987876,13.42814000,-0.00091556
1.93995019,17.53288000,-0.00378430
1.94002162,17.04459000,-0.00347911
1.94009306,14.29792000,0.00021363
1.94016449,17.56340000,-0.00045778
1.94023592,17.71599000,-0.00085452
1.94030735,17.79229000,-0.00106815
1.94037878,17.07511000,-0.00054933
1.94045022,15.10666000,-0.00189215
1.94052165,17.60918000,-0.00256356
1.94059308,15.03036000,-0.00439467
1.94066451,15.36607000,-0.00158696
1.94073594,19.80651000,-0.00143437
1.94080738,17.56340000,-0.00128178
1.94087881,16.46474000,-0.00128178
1.94095024,16.43422000,-0.00106815
1.94102167,19.57762000,-0.00054933
1.94109310,17.41081000,-0.00415052
1.94116454,20.41688000,-0.00280770
1.94123597,16.92251000,-0.00152593
1.94130740,18.60103000,0.00036622
1.94137883,17.15140000,-0.00250252
1.94145026,19.19614000,-0.00167852
1.94152170,14.80148000,-0.00128178
1.94159313,19.57762000,0.00155644
1.94166456,16.61733000,0.00277718
1.94173599,16.96829000,0.00036622
1.94180742,17.12088000,0.00067141
1.94187886,17.41081000,-0.00280770
1.94195029,18.25007000,-0.00137333
1.94202172,14.87777000,-0.00024415
1.94209315,18.89096000,-0.00076296
1.94216458,15.93066000,0.00186163
1.94223602,17.38029000,-0.00100711
1.94230745,17.19718000,-0.00009156
1.94237888,16.38844000,0.00155644
1.94245031,17.86859000,0.00000000
1.94252174,18.47896000,0.00390637
1.94259318,18.29585000,-0.00106815
1.94266461,18.52473000,0.00012207
1.94273604,19.04355000,0.00097659
1.94280747,17.71599000,-0.00189215
1.94287890,16.43422000,0.00134281
1.94295034,17.30400000,0.00149541
1.94302177,16.69362000,-0.00198370
1.94309320,16.69362000,-0.00137333
1.94316463,14.90829000,-0.00213630
1.94323606,20.59999000,-0.00115970
1.94330750,18.96725000,-0.00024415
1.94337893,20.56947000,-0.00091556
1.94345036,18.86044000,-0.00122074
1.94352179,18.40266000,-0.00527970
1.94359322,18.44844000,0.00006104
1.94366466,18.47896000,-0.00167852
1.94373609,18.86044000,-0.00024415
1.94380752,20.67629000,0.00134281
1.94387895,17.48710000,-0.00045778
1.94395038,18.02118000,-0.00045778
1.94402182,21.51555000,-0.00015259
1.94409325,19.50133000,-0.00137333
1.94416468,16.08325000,-0.00466933
1.94423611,20.72207000,0.00051881
1.94430754,19.24192000,0.00262459
1.94437898,21.59184000,-0.00128178
1.94445041,19.88281000,-0.00128178
1.94452184,20.49318000,-0.00106815
1.94459327,17.15140000,-0.00341807
1.94466470,19.27244000,0.00140385
1.94473614,16.61733000,0.00216681
1.94480757,20.82888000,0.00268563
1.94487900,16.92251000,-0.00173956
1.94495043,17.07511000,-0.00158696
1.94502186,18.02118000,0.00021363
1.94509330,21.79021000,-0.00122074
1.94516473,18.06696000,-0.00039674
1.94523616,21.05777000,0.00021363
1.94530759,19.11984000,-0.00030519
1.94537902,18.37214000,-0.00143437
1.94545046,20.11170000,-0.00393689
1.94552189,21.66814000,0.00073244
1.94559332,18.70784000,-0.00241096
1.94566475,21.40873000,0.00329600
1.94573618,20.75258000,-0.00189215
1.94580762,19.34873000,0.00036622
1.94587905,18.14325000,0.00051881
1.94595048,18.02118000,-0.00137333
1.94602191,16.58681000,-0.00100711
1.94609334,20.67629000,-0.00015259
1.94616478,18.47896000,-0.00354015
1.94623621,20.23377000,-0.00219733
1.94630764,19.57762000,-0.00024415
1.94637907,15.93066000,-0.00228889
1.94645050,18.96725000,-0.00128178
1.94652194,17.22770000,-0.00302133
1.94659337,17.56340000,0.00036622
1.94666480,17.83807000,-0.00015259
1.94673623,18.14325000,-0.00219733
1.94680766,18.17377000,-0.00070193
1.94687910,19.88281000,-0.00030519
1.94695053,17.60918000,-0.00115970
1.94702196,18.06696000,-0.00070193
1.94709339,18.75362000,0.00180059
1.94716482,17.63970000,-0.00189215
1.94723626,19.62340000,0.00149541
1.94730769,22.20222000,0.00134281
1.94737912,14.29792000,-0.00015259
1.94745055,20.23377000,-0.00234993
1.94752198,20.72207000,0.00006104
1.94759342,17.27348000,-0.00143437
1.94766485,20.87466000,-0.00271615
1.94773628,19.88281000,-0.00091556
1.94780771,21.17984000,-0.00466933
1.94787914,17.07511000,-0.00280770
1.94795058,19.73022000,0.00103763
1.94802201,18.70784000,0.00180059
1.94809344,19.92859000,-0.00424207
1.94816487,17.41081000,0.00149541
1.94823630,18.02118000,-0.00183111
1.94830774,21.63762000,-0.00280770
1.94837917,18.89096000,0.00073244
1.94845060,19.04355000,-0.00354015
1.94852203,21.56133000,0.00170904
1.94859346,20.15747000,-0.00228889
1.94866490,18.60103000,-0.00167852
1.94873633,20.31007000,-0.00445570
1.94880776,16.81570000,-0.00198370
1.94887919,19.27244000,-0.00415052
1.94895062,17.68548000,-0.00015259
1.94902206,20.49318000,0.00006104
1.94909349,19.24192000,0.00006104
1.94916492,20.49318000,-0.00091556
1.94923635,21.43925000,-0.00076296
1.94930778,16.51051000,-0.00015259
1.94937922,19.62340000,0.00036622
1.94945065,17.76177000,0.00036622
1.94952208,19.34873000,-0.00076296
1.94959351,17.27348000,0.00006104
1.94966494,19.39451000,0.00277718
1.94973638,18.25007000,-0.00256356
1.94980781,21.28666000,-0.00070193
1.94987924,16.05273000,-0.00122074
1.94995067,19.34873000,-0.00009156
1.95002210,20.00488000,0.00112919
1.95009354,19.47081000,-0.00137333
1.95016497,18.75362000,-0.00039674
1.95023640,15.82385000,0.00067141
1.95030783,20.31007000,-0.00122074
1.95037926,15.21348000,-0.00009156
1.95045070,19.08933000,0.00088504
1.95052213,21.71392000,-0.00070193
1.95059356,19.47081000,-0.00280770
1.95066499,19.01303000,0.00155644
1.95073642,16.81570000,-0.00241096
1.95080786,17.04459000,-0.00158696
1.95087929,19.34873000,-0.00143437
1.95095072,19.85229000,-0.00143437
1.95102215,18.82992000,-0.00183111
1.95109358,20.72207000,0.00119022
1.95116502,17.60918000,0.00119022
1.95123645,17.07511000,-0.00137333
1.95130788,19.88281000,0.00164800
1.95137931,17.79229000,0.00042726
1.95145074,16.35792000,-0.00219733
1.95152218,18.02118000,-0.00256356
1.95159361,19.27244000,-0.00122074
1.95166504,17.71599000,-0.00302133
1.95173647,17.99066000,-0.00122074
1.95180790,16.89199000,-0.00122074
1.95187934,16.46474000,0.00155644
1.95195077,17.76177000,-0.00115970
1.95202220,15.70177000,-0.00009156
1.95209363,18.02118000,0.00119022
1.95216506,16.96829000,-0.00152593
1.95223650,18.25007000,0.00067141
1.95230793,18.70784000,-0.00378430
1.95237936,18.47896000,-0.00317393
1.95245079,17.04459000,-0.00015259
1.95252222,17.79229000,-0.00415052
1.95259366,17.04459000,0.00201422
1.95266509,17.22770000,0.00140385
1.95273652,17.91437000,-0.00158696
1.95280795,16.15955000,-0.00039674
1.95287938,14.90829000,-0.00167852
1.95295082,17.45659000,-0.00054933
1.95302225,16.66311000,-0.00076296
1.95309368,16.46474000,0.00180059
1.95316511,15.85437000,-0.00100711
1.95323654,14.64888000,0.00112919
1.95330798,15.85437000,-0.00167852
1.95337941,18.40266000,0.00000000
1.95345084,15.44236000,-0.00115970
1.95352227,16.89199000,0.00164800
1.95359370,16.54103000,-0.00024415
1.95366514,16.61733000,-0.00152593
1.95373657,16.61733000,-0.00158696
1.95380800,14.75570000,0.00119022
1.95387943,14.52681000,-0.00250252
1.95395086,21.02725000,0.00186163
1.95402230,18.82992000,-0.00189215
1.95409373,15.51866000,-0.00167852
1.95416516,14.52681000,-0.00015259
1.95423659,15.97644000,-0.00085452
1.95430802,14.75570000,-0.00054933
1.95437946,17.04459000,-0.00030519
1.95445089,15.70177000,-0.00378430
1.95452232,14.98459000,0.00103763
1.95459375,18.96725000,0.00006104
1.95466518,15.13718000,-0.00122074
1.95473662,17.48710000,-0.00076296
1.95480805,14.98459000,-0.00219733
1.95487948,12.78725000,-0.00115970
1.95495091,15.18296000,-0.00100711
1.95502234,18.09747000,-0.00045778
1.95509378,17.19718000,0.00012207
1.95516521,14.75570000,-0.00061037
1.95523664,13.19925000,0.00036622
1.95530807,13.62651000,0.00103763
1.95537950,16.43422000,-0.00256356
1.95545094,14.72518000,-0.00219733
1.95552237,16.58681000,0.00186163
1.95559380,18.21955000,-0.00228889
1.95566523,16.76992000,-0.00265511
1.95573666,15.10666000,0.00097659
1.95580810,15.77807000,-0.00234993
1.95587953,14.37422000,0.00012207
1.95595096,13.70281000,0.00268563
1.95602239,13.04666000,-0.00076296
1.95609382,12.66518000,-0.00173956
1.95616526,12.52785000,0.00073244
1.95623669,13.80962000,0.00155644
1.95630812,13.80962000,-0.00061037
1.95637955,14.80148000,-0.00085452
1.95645098,13.93170000,-0.00015259
1.95652242,14.19111000,0.00097659
1.95659385,15.85437000,-0.00173956
1.95666528,12.97037000,-0.00256356
1.95673671,14.34370000,-0.00054933
1.95680814,12.71096000,-0.00076296
1.95687958,12.78725000,-0.00347911
1.95695101,16.15955000,0.00180059
1.95702244,11.56651000,-0.00076296
1.95709387,16.20533000,-0.00039674
1.95716530,13.32133000,-0.00076296
1.95723674,14.95407000,0.00155644
1.95730817,12.32948000,0.00027467
1.95737960,12.89407000,-0.00115970
1.95745103,13.04666000,-0.00204474
1.95752246,12.29896000,0.00073244
1.95759390,14.52681000,-0.00070193
1.95766533,12.52785000,-0.00122074
1.95773676,14.41999000,0.00067141
1.95780819,14.60311000,-0.00341807
1.95787962,10.46785000,-0.00173956
1.95795106,12.97037000,-0.00054933
1.95802249,13.27555000,-0.00045778
1.95809392,14.22162000,0.00103763
1.95816535,15.06088000,-0.00009156
1.95823678,10.43733000,-0.00241096
1.95830822,14.95407000,0.00125126
1.95837965,13.04666000,-0.00265511
1.95845108,15.13718000,0.00042726
1.95852251,12.78725000,-0.00085452
1.95859394,13.50444000,-0.00030519
1.95866538,12.89407000,-0.00106815
1.95873681,12.74148000,-0.00115970
1.95880824,12.66518000,-0.00491348
1.95887967,10.05585000,-0.00460830
1.95895110,9.44547800,-0.00234993
1.95902254,11.91748000,0.00082400
1.95909397,10.66622000,-0.00061037
1.95916540,12.37526000,-0.00100711
1.95923683,12.45155000,-0.00213630
1.95930826,10.51363000,0.00134281
1.95937970,11.38340000,-0.00250252
1.95945113,11.53600000,0.00140385
1.95952256,11.84118000,-0.00219733
1.95959399,12.89407000,-0.00070193
1.95966542,12.07007000,0.00103763
1.95973686,11.45970000,-0.00256356
1.95980829,10.84933000,-0.00091556
1.95987972,12.22266000,-0.00280770
1.95995115,11.45970000,0.00082400
1.96002258,13.12296000,-0.00347911
1.96009402,13.24503000,-0.00228889
1.96016545,11.71911000,-0.00122074
1.96023688,11.07822000,0.00164800
1.96030831,11.71911000,-0.00030519
1.96037974,11.30711000,-0.00015259
1.96045118,8.91140500,-0.00039674
1.96052261,11.56651000,0.00006104
1.96059404,9.14029300,-0.00271615
1.96066547,7.09555300,0.00036622
1.96073690,11.64281000,-0.00106815
1.96080834,10.92563000,0.00012207
1.96087977,7.78221900,0.00000000
1.96095120,10.84933000,-0.00326548
1.96102263,10.92563000,-0.00460830
1.96109406,9.29288500,-0.00152593
1.96116550,9.55229300,0.00180059
1.96123693,10.31526000,0.00125126
1.96130836,11.10874000,0.00134281
1.96137979,8.91140500,-0.00332652
1.96145122,12.86355000,0.00021363
1.96152266,11.61229000,-0.00054933
1.96159409,10.36103000,0.00103763
1.96166552,9.47599600,0.00195319
1.96173695,11.87170000,-0.00076296
1.96180838,9.90325500,0.00097659
1.96187982,9.21658900,0.00201422
1.96195125,9.06399600,-0.00076296
1.96202268,10.28474000,0.00012207
1.96209411,7.62962700,-0.00198370
1.96216554,6.33259000,-0.00070193
1.96223698,7.84325600,0.00155644
1.96230841,8.72829300,-0.00128178
1.96237984,5.87481300,0.00082400
1.96245127,6.66829400,-0.00085452
1.96252270,7.04977500,-0.00115970
1.96259414,7.62962700,-0.00076296
1.96266557,7.04977500,0.00164800
1.96273700,12.48207000,0.00000000
1.96280843,8.27051500,-0.00030519
1.96287986,5.92059000,-0.00143437
1.96295130,7.24814600,0.00021363
1.96302273,6.97347900,-0.00219733
1.96309416,8.88088600,-0.00106815
1.96316559,7.62962700,-0.00466933
1.96323702,6.63777500,-0.00091556
1.96330846,8.37733000,-0.00091556
1.96337989,8.88088600,-0.00061037
1.96345132,5.87481300,-0.00152593
1.96352275,9.41495900,-0.00100711
1.96359418,6.97347900,-0.00024415
1.96366562,5.03555400,0.00216681
1.96373705,8.04162700,-0.00070193
1.96380848,6.89718300,0.00021363
1.96387991,6.36310900,-0.00115970
1.96395134,5.38651700,0.00088504
1.96402278,7.24814600,0.00000000
1.96409421,8.83510900,-0.00198370
1.96416564,3.60118400,-0.00311289
1.96423707,7.09555300,0.00112919
1.96430850,6.33259000,0.00000000
1.96437994,8.11792300,-0.00234993
1.96445137,6.89718300,-0.00039674
1.96452280,6.82088700,-0.00219733
1.96459423,8.45362700,-0.00280770
1.96466566,4.51673900,-0.00024415
1.96473710,6.86666400,-0.00369274
1.96480853,5.56962800,0.00216681
1.96487996,5.69170200,-0.00250252
1.96495139,8.52992300,-0.00045778
1.96502282,9.03347800,-0.00152593
1.96509426,6.82088700,0.00051881
1.96516569,4.95925800,-0.00286874
1.96523712,6.22577600,0.00042726
1.96530855,7.04977500,-0.00128178
1.96537998,5.69170200,-0.00189215
1.96545142,4.77614600,-0.00241096
1.96552285,6.86666400,-0.00241096
1.96559428,6.63777500,-0.00030519
1.96566571,2.91451700,-0.00158696
1.96573714,3.37229500,-0.00152593
1.96580858,3.70799900,0.00021363
1.96588001,6.59199800,0.00186163
1.96595144,4.44044300,-0.00137333
1.96602287,8.88088600,0.00073244
1.96609430,2.53303600,-0.00039674
1.96616574,7.99584900,-0.00198370
1.96623717,4.28785000,-0.00106815
1.96630860,6.43940500,-0.00296030
1.96638003,7.09555300,-0.00286874
1.96645146,2.91451700,0.00057985
1.96652290,4.44044300,-0.00256356
1.96659433,5.00503500,0.00051881
1.96666576,5.41703500,0.00000000
1.96673719,4.95925800,0.00097659
1.96680862,7.09555300,-0.00122074
1.96688006,4.13525800,-0.00167852
1.96695149,6.59199800,-0.00296030
1.96702292,3.52488800,0.00180059
1.96709435,8.57570100,-0.00128178
1.96716578,4.54725700,-0.00271615
1.96723721,2.50251800,0.00057985
1.96730865,5.69170200,0.00082400
1.96738008,2.65511000,-0.00341807
1.96745151,4.51673900,-0.00106815
1.96752294,7.78221900,0.00238044
1.96759437,3.90636900,-0.00234993
1.96766581,3.98266500,-0.00030519
1.96773724,4.54725700,-0.00039674
1.96780867,7.32444200,-0.00122074
1.96788010,5.84429400,-0.00173956
1.96795153,5.23392400,-0.00061037
1.96802297,5.41703500,-0.00399793
1.96809440,5.72222000,-0.00076296
1.96816583,7.84325600,-0.00241096
1.96823726,7.47703500,-0.00466933
1.96830869,7.73644200,-0.00122074
1.96838013,7.88903400,-0.00115970
1.96845156,7.66014500,-0.00167852
1.96852299,8.57570100,-0.00076296
1.96859442,8.68251500,-0.00024415
1.96866585,6.40888600,-0.00280770
1.96873729,7.99584900,-0.00213630
1.96880872,6.10370200,-0.00015259
1.96888015,7.09555300,-0.00091556
1.96895158,7.43125700,0.00006104
1.96902301,5.53910900,-0.00280770
1.96909445,6.48518300,-0.00363170
1.96916588,7.84325600,0.00006104
1.96923731,6.51570100,-0.00326548
1.96930874,6.36310900,-0.00076296
1.96938017,7.70592300,0.00021363
1.96945161,7.91955300,-0.00106815
1.96952304,9.33866300,0.00027467
1.96959447,4.54725700,-0.00100711
1.96966590,8.83510900,-0.00256356
1.96973733,5.56962800,-0.00085452
1.96980877,9.36918200,-0.00454726
1.96988020,11.26133000,-0.00115970
1.96995163,8.57570100,0.00119022
1.97002306,9.18607000,-0.00152593
1.97009449,8.27051500,-0.00167852
1.97016593,10.20844000,0.00180059
1.97023736,8.45362700,-0.00250252
1.97030879,7.43125700,-0.00115970
1.97038022,10.51363000,-0.00054933
1.97045165,8.98770000,-0.00045778
1.97052309,10.58992000,-0.00015259
1.97059452,9.18607000,-0.00167852
1.97066595,11.64281000,-0.00167852
1.97073738,10.46785000,-0.00415052
1.97080881,8.45362700,-0.00241096
1.97088025,7.50755300,0.00057985
1.97095168,11.87170000,-0.00039674
1.97102311,9.78118100,-0.00076296
1.97109454,11.15452000,-0.00100711
1.97116597,9.44547800,0.00112919
1.97123741,9.14029300,-0.00311289
1.97130884,7.09555300,-0.00128178
1.97138027,9.90325500,0.00073244
1.97145170,11.03244000,-0.00302133
1.97152313,12.71096000,-0.00167852
1.97159457,15.03036000,-0.00122074
1.97166600,11.38340000,0.00073244
1.97173743,10.05585000,-0.00039674
1.97180886,11.10874000,0.00021363
1.97188029,11.03244000,-0.00311289
1.97195173,11.91748000,0.00164800
1.97202316,13.62651000,-0.00100711
1.97209459,11.38340000,0.00012207
1.97216602,11.41392000,-0.00115970
1.97223745,13.85540000,0.00350963
1.97230889,11.68859000,-0.00128178
1.97238032,13.12296000,0.00021363
1.97245175,13.35185000,-0.00106815
1.97252318,12.55837000,-0.00213630
1.97259461,9.90325500,-0.00363170
1.97266605,12.17688000,-0.00122074
1.97273748,11.26133000,0.00088504
1.97280891,10.77303000,-0.00152593
1.97288034,13.35185000,-0.00115970
1.97295177,15.06088000,0.00021363
1.97302321,11.61229000,0.00057985
1.97309464,13.19925000,-0.00369274
1.97316607,10.51363000,-0.00219733
1.97323750,10.84933000,-0.00167852
1.97330893,11.49022000,-0.00030519
1.97338037,9.33866300,-0.00256356
1.97345180,12.07007000,0.00088504
1.97352323,13.16874000,-0.00460830
1.97359466,12.29896000,-0.00219733
1.97366609,10.01007000,-0.00122074
1.97373753,13.55022000,0.00027467
1.97380896,12.78725000,-0.00024415
1.97388039,13.09244000,-0.00054933
1.97395182,13.12296000,-0.00152593
1.97402325,11.94800000,-0.00183111
1.97409469,12.37526000,0.00000000
1.97416612,14.52681000,-0.00015259
1.97423755,11.41392000,0.00112919
1.97430898,11.30711000,-0.00045778
1.97438041,12.81777000,-0.00128178
1.97445185,12.10059000,0.00082400
1.97452328,19.57762000,-0.00070193
1.97459471,14.57259000,-0.00280770
1.97466614,15.13718000,0.00134281
1.97473757,16.00696000,-0.00015259
1.97480901,14.57259000,-0.00241096
1.97488044,11.53600000,-0.00393689
1.97495187,13.93170000,-0.00158696
1.97502330,15.56444000,-0.00076296
1.97509473,13.42814000,-0.00024415
1.97516617,13.77911000,-0.00091556
1.97523760,16.66311000,-0.00173956
1.97530903,14.87777000,-0.00024415
1.97538046,13.16874000,-0.00143437
1.97545189,15.10666000,0.00195319
1.97552333,14.64888000,-0.00054933
1.97559476,17.27348000,0.00012207
1.97566619,12.48207000,-0.00408948
1.97573762,18.02118000,-0.00265511
